phase,nt,idx,sigma,G1,G2,G3,M1,M2,M3,M4,M5,M6,nume_raw,deno_raw,C2_old,C3_old,nume_rlx,deno_rlx,abs_ratio,clamp,C1_pre_force,C1_final,SFS1,SFS2,SFS3,GdotSFS
dyn,2,20,0.08307767239493008,-1.534507856326905e-6,1.1338335724381814e-5,-7.31526741034255e-5,-1.3896062151104885e-6,1.5407634639717025e-8,5.2178530926394114e-8,0.0,0.0,0.0,-1.5054106580640432e-12,0.0,0.0,0.0,-7.527053290320215e-15,2.2093438190040615e-16,34.069180294958784,2,-1.0,1.0,-0.0009295418620354745,-0.0005750856648401138,-0.0001293003033584403,4.364537904895683e-9
dyn,2,21,0.08307767239493008,-1.125211201495001e-6,1.0432757808988778e-5,-5.9783494643411666e-5,-1.190252137544772e-6,3.559160477360603e-8,4.796755516208404e-8,0.0,0.0,0.0,-1.153593253344923e-12,0.0,0.0,0.0,-5.7679662667246144e-15,2.2093438190040615e-16,26.107146461815642,2,-1.0,1.0,-0.0011050945697675292,-0.0005237449368073485,-0.0001524982233738775,4.896237429420524e-9
dyn,2,22,0.08307767239493008,-1.2089359811471393e-6,1.400593241417e-5,-7.148818678971993e-5,-1.4869759884849614e-6,6.28297213053327e-8,6.527250060192364e-8,0.0,0.0,0.0,-1.9825994141490594e-12,0.0,0.0,0.0,-9.912997070745297e-15,2.2093438190040615e-16,44.86851247631491,2,-1.0,1.0,-0.001211040363643247,-0.0004818861208372142,-0.00017900878849344277,7.511819539277962e-9
dyn,2,23,0.08307767239493008,-1.022006802897161e-6,1.6095566714967205e-5,-7.277244898686349e-5,-1.5850920297894896e-6,8.744547378948187e-8,7.706746926679394e-8,0.0,0.0,0.0,-2.5731863932585796e-12,0.0,0.0,0.0,-1.2865931966292898e-14,2.2093438190040615e-16,58.2341772956491,2,-1.0,1.0,-0.001344035229487364,-0.0004379690004695803,-0.00020625121994930867,9.333660263963326e-9
dyn,2,24,0.08307767239493008,-8.666031484454322e-7,1.726755476265459e-5,-6.919016072590723e-5,-1.575152951782302e-6,8.76960126756779e-8,8.51777920303262e-8,0.0,0.0,0.0,-3.005094501478147e-12,0.0,0.0,0.0,-1.5025472507390735e-14,2.2093438190040615e-16,68.00875616618146,2,-1.0,1.0,-0.0014915875416908282,-0.0003917386145536704,-0.00023362293376926922,1.069265481711303e-8
clip-pass,2,1,0.08307767239493008,-3.054523979213035e-5,2.4663574180377842e-5,0.0018030912764720921,,,,,,,,,,,,,,,1.0,-0.00021376610958371775,-0.0001834979394487831,0.00012746162223795085,2.3182876117735434e-7
clip-pass,2,2,0.08307767239493008,6.497907698224491e-6,2.2940210684605853e-6,0.0007303182804303469,,,,,,,,,,,,,,,1.0,0.0002488440496914861,-0.0011246462808968377,0.00014196138281041267,1.0271399638481927e-7
clip-pass,2,3,0.08307767239493008,1.0956577906428737e-5,6.783123655575467e-7,0.00047801030357812766,,,,,,,,,,,,,,,1.0,0.0003706923623120154,-0.0012589312846682907,0.00014637318812150456,7.317546317887073e-8
clip-pass,2,4,0.08307767239493008,7.2605828088982444e-6,-1.041101397853948e-6,0.0003661000488379896,,,,,,,,,,,,,,,1.0,0.0003693212822703005,-0.0012114891019348408,0.00013919045062760001,5.490040152306734e-8
clip-pass,2,5,0.08307767239493008,6.478630638895706e-6,-2.455284915413724e-6,0.0003316497183421762,,,,,,,,,,,,,,,1.0,0.00029878198005214537,-0.001182289248577291,0.00013267840811181572,4.8841311728375394e-8
clip-pass,2,6,0.08307767239493008,5.9477521488942894e-6,-3.387987312973194e-6,0.00028711284356211774,,,,,,,,,,,,,,,1.0,0.00024054037789663025,-0.0011580893188091134,0.0001248997611116971,4.1214592041954135e-8
clip-pass,2,7,0.08307767239493008,5.723362479955372e-6,-4.456261438446208e-6,0.00025726932989263536,,,,,,,,,,,,,,,1.0,0.00016339917149105947,-0.0011314820180077113,0.00011677763850625501,3.6020677177459426e-8
clip-pass,2,8,0.08307767239493008,5.858459277997377e-6,-5.522599673293677e-6,0.00023523855104668365,,,,,,,,,,,,,,,1.0,7.42757784599875e-5,-0.001104880431399545,0.0001074087207943679,3.180362578237e-8
clip-pass,2,9,0.08307767239493008,5.176222813003988e-6,-5.509893732810091e-6,0.0001845664358121229,,,,,,,,,,,,,,,1.0,2.325863261299515e-5,-0.001074214972426043,9.375129895252206e-5,2.334254530941549e-8
clip-pass,2,10,0.08307767239493008,3.264262721104322e-6,-3.985256485731884e-6,0.00010962979641961608,,,,,,,,,,,,,,,1.0,1.4449685365085251e-5,-0.001034225493806933,7.806784786100398e-5,1.27273836940917e-8
clip-pass,2,11,0.08307767239493008,1.717963067212445e-6,-2.5184473686606838e-6,5.82828659133021e-5,,,,,,,,,,,,,,,1.0,-2.356477466774814e-5,-0.0009897475939516895,6.25142069018499e-5,6.095650949596444e-9
clip-pass,2,12,0.08307767239493008,1.0026333408100743e-6,-1.8439668350983834e-6,3.547574093910815e-5,,,,,,,,,,,,,,,1.0,-0.00010620271325799207,-0.0009446096912213289,4.5435306753339616e-5,3.2471977333980875e-9
clip-pass,2,13,0.08307767239493008,7.588613767395297e-7,-1.6322859655933716e-6,2.6896277508933305e-5,,,,,,,,,,,,,,,1.0,-0.0002160012927218928,-0.0008982770274787248,2.860732014595164e-5,2.0717603682284137e-9
clip-fired,2,14,0.08307767239493008,-1.5099805420183815e-7,3.697256997183789e-7,-5.36496016749447e-6,,,,,,,,,,,,,,,0.0,-0.000283535326441129,-0.0008527359699864222,1.0811243521196903e-5,-3.3046701144047105e-10
clip-fired,2,15,0.08307767239493008,-5.174601454489578e-7,1.5962951798763132e-6,-1.98351466983988e-5,,,,,,,,,,,,,,,0.0,-0.00038242184533790534,-0.000806735784883354,-9.738102215082529e-6,-8.967436951314566e-10
clip-fired,2,16,0.08307767239493008,-1.583195301372601e-7,5.743861732357329e-7,-6.146403720697205e-6,,,,,,,,,,,,,,,0.0,-0.0005444203078937898,-0.0007551431258061164,-3.083061030532718e-5,-1.5805402504208897e-10
clip-fired,2,17,0.08307767239493008,-7.524512238698058e-7,3.0606503900614633e-6,-2.874914051801754e-5,,,,,,,,,,,,,,,0.0,-0.0006321124077636246,-0.0007079790016791948,-5.554861328062925e-5,-9.426756401389849e-11
clip-pass,2,18,0.08307767239493008,-1.1786944844510331e-6,5.68974981318057e-6,-4.702231383954786e-5,,,,,,,,,,,,,,,1.0,-0.0007252007068638105,-0.000662452643706583,-7.9710603989376e-5,8.33777304658213e-10
clip-pass,2,19,0.08307767239493008,-1.265062486188826e-6,7.2340598511025605e-6,-5.2808244853320324e-5,,,,,,,,,,,,,,,1.0,-0.000846724036167787,-0.0006156312318388475,-0.00010304196184769584,2.0591107883996515e-9
clip-pass,2,20,0.08307767239493008,-1.534507856326905e-6,1.1338335724381814e-5,-7.31526741034255e-5,,,,,,,,,,,,,,,1.0,-0.0009295418620354745,-0.0005750856648401138,-0.0001293003033584403,4.364537904895683e-9
clip-pass,2,21,0.08307767239493008,-1.125211201495001e-6,1.0432757808988778e-5,-5.9783494643411666e-5,,,,,,,,,,,,,,,1.0,-0.0011050945697675292,-0.0005237449368073485,-0.0001524982233738775,4.896237429420524e-9
clip-pass,2,22,0.08307767239493008,-1.2089359811471393e-6,1.400593241417e-5,-7.148818678971993e-5,,,,,,,,,,,,,,,1.0,-0.001211040363643247,-0.0004818861208372142,-0.00017900878849344277,7.511819539277962e-9
clip-pass,2,23,0.08307767239493008,-1.022006802897161e-6,1.6095566714967205e-5,-7.277244898686349e-5,,,,,,,,,,,,,,,1.0,-0.001344035229487364,-0.0004379690004695803,-0.00020625121994930867,9.333660263963326e-9
clip-pass,2,24,0.08307767239493008,-8.666031484454322e-7,1.726755476265459e-5,-6.919016072590723e-5,,,,,,,,,,,,,,,1.0,-0.0014915875416908282,-0.0003917386145536704,-0.00023362293376926922,1.069265481711303e-8
clip-pass,2,25,0.08307767239493008,-8.760182873952563e-7,2.200153630858989e-5,-7.822626160002388e-5,,,,,,,,,,,,,,,1.0,-0.001597307709932633,-0.00035286992527153334,-0.0002628962647951128,1.4200982274959021e-8
clip-pass,2,26,0.08307767239493008,-6.874093237793622e-7,2.8987487017259134e-5,-9.105738035372781e-5,,,,,,,,,,,,,,,1.0,-0.001683828538623716,-0.0003199428421376131,-0.00029379760525472394,1.863558074306045e-8
clip-pass,2,27,0.08307767239493008,1.0767687612940893e-7,3.668409520436794e-5,-0.00010115315284364895,,,,,,,,,,,,,,,1.0,-0.0017720511240949168,-0.0002915466281161691,-0.0003258406905521435,2.2073879982390944e-8
clip-pass,2,28,0.08307767239493008,6.951169774306655e-7,3.563610934721641e-5,-8.57030187801971e-5,,,,,,,,,,,,,,,1.0,-0.0019488512564870006,-0.00024493637284375637,-0.00035640571801914584,2.0461786984122615e-8
clip-pass,2,29,0.08307767239493008,1.1097241095840606e-6,3.7061810866935706e-5,-7.845629284641001e-5,,,,,,,,,,,,,,,1.0,-0.0020987059592283207,-0.00020295476699015518,-0.0003870055938908743,2.0512168416885714e-8
clip-pass,2,30,0.08307767239493008,2.533302973879864e-6,4.327217389637478e-5,-8.090351032547899e-5,,,,,,,,,,,,,,,1.0,-0.002209546186518857,-0.00017570557906155463,-0.0004152240710527987,2.0392472622859566e-8
beforeUJ_end,2,1,0.08307767154841905,-2.8509690361546612e-6,6.561060483344509e-5,0.0018023222644315883,-7.332021622987774e-5,4.1783047452290835e-6,-3.418448252758737e-7,-0.0033651449222086684,-0.010757023044371934,0.0012387649362301436,,,,,,,,,,,,,,
beforeUJ_end,2,2,0.08307767044509215,7.810539702379402e-6,1.6636398338335446e-5,0.0007301191933895723,-3.271199573593157e-5,-1.8553375703949837e-6,5.311949678739406e-7,0.0016058013081311749,-0.012519906801836234,0.001117563167775931,,,,,,,,,,,,,,
beforeUJ_end,2,3,0.08307766971456083,9.643037190715062e-6,9.783225750070658e-6,0.00047793861504383446,-2.1701724116599718e-5,-2.921353813310255e-6,6.729105104416031e-7,0.0026242109284349497,-0.012797211533137695,0.001116143328688667,,,,,,,,,,,,,,
beforeUJ_end,2,4,0.08307766986422364,6.7622719425747835e-6,6.242954567167421e-6,0.0003660574870430856,-1.6924061300019523e-5,-1.6648264272264426e-6,4.5663842902648636e-7,0.00280832431465243,-0.012655810133700495,0.0010222195969367656,,,,,,,,,,,,,,
beforeUJ_end,2,5,0.08307766989344291,6.168204270526687e-6,4.5611091836276635e-6,0.000331633011803763,-1.5571633364386647e-5,-1.2558506833292265e-6,4.0183424255146056e-7,0.002480870566763029,-0.012445197822752043,0.0009256258916184995,,,,,,,,,,,,,,
beforeUJ_end,2,6,0.08307766987578867,5.6694508390030745e-6,3.000822103309528e-6,0.00028712243866187094,-1.3667423068715582e-5,-9.93799465803242e-7,3.5777296898026776e-7,0.002180497471537608,-0.012222234330673161,0.0008196815908247752,,,,,,,,,,,,,,
beforeUJ_end,2,7,0.08307766981172486,5.440393285798623e-6,1.643319404196574e-6,0.0002573084771218272,-1.2444735815897214e-5,-8.247210948262546e-7,3.349473035448069e-7,0.0017591434203642008,-0.011957904873190579,0.0007055468170637507,,,,,,,,,,,,,,
beforeUJ_end,2,8,0.0830776696979344,5.490323706225891e-6,4.36710268504583e-7,0.00023531151655053941,-1.1568191901275376e-5,-7.67884604238185e-7,3.3093280488300354e-7,0.0012477917441362295,-0.011659343479810846,0.0005781503729501176,,,,,,,,,,,,,,
beforeUJ_end,2,9,0.08307766961596491,4.783331140316474e-6,-5.743581194506453e-7,0.00018465805900894918,-9.230552228499085e-6,-6.395557984752756e-7,2.8255907338153676e-7,0.0008801490843413076,-0.011352891563847205,0.0004205633754753596,,,,,,,,,,,,,,
beforeUJ_end,2,10,0.08307766961607409,3.023059896229988e-6,-9.222351382344074e-7,0.00010970496022599712,-5.571406860442501e-6,-3.5317028398874616e-7,1.7627342274285811e-7,0.0006575315890455379,-0.01103800747102152,0.00025540561464680464,,,,,,,,,,,,,,
beforeUJ_end,2,11,0.08307766971845194,1.6225773654671604e-6,-8.092864532221964e-7,5.833411175174675e-5,-3.0039838625536026e-6,-1.3653668208713096e-7,9.394678764745476e-8,0.00024532494442020664,-0.010675739124660065,9.130232068849087e-5,,,,,,,,,,,,,,
beforeUJ_end,2,12,0.0830776698531913,9.74811840266975e-7,-7.325825753104751e-7,3.5516624496839613e-5,-1.8607736656605586e-6,-4.177341656454517e-8,5.6562100384284355e-8,-0.0003970959958259153,-0.010262897704115322,-9.567687489816384e-5,,,,,,,,,,,,,,
beforeUJ_end,2,13,0.08307766994017729,7.521295241441058e-7,-7.350229622244367e-7,2.6935732978432414e-5,-1.430741861744714e-6,-9.886110748620598e-9,4.394160258573023e-8,-0.0011875845158592297,-0.009817192552012709,-0.00027920530360110566,,,,,,,,,,,,,,
beforeUJ_end,2,14,0.08307767002973598,-1.4603158056045156e-7,8.316023487915364e-7,-5.313135676108571e-6,4.454531984854892e-7,-1.38417701372707e-9,-2.4684128194605855e-8,-0.001820918465142788,-0.009388441708740553,-0.00045919758481335893,,,,,,,,,,,,,,
beforeUJ_end,2,15,0.08307767016090643,-4.404843324779193e-7,3.4215380778870063e-6,-1.9604796893416466e-5,1.6871027668812116e-6,-6.088882442737307e-8,-9.385524090784627e-8,-0.0025539156595118036,-0.008928630387523506,-0.000679296793030852,,,,,,,,,,,,,,
beforeUJ_end,2,16,0.08307767020011102,-1.2310911418269263e-7,1.1839511611595795e-6,-6.059403524601455e-6,5.366311642570757e-7,-2.8427034348025666e-8,-3.126489088729568e-8,-0.0036562928534088646,-0.008410136818768897,-0.0009055419044978861,,,,,,,,,,,,,,
beforeUJ_end,2,17,0.08307767018377421,-5.47264367658451e-7,6.082865926603768e-6,-2.8269173619470885e-5,2.5560535490663993e-6,-1.5975131766245054e-7,-1.5878310703644075e-7,-0.004376725043500654,-0.007940664828065085,-0.0011530153701818007,,,,,,,,,,,,,,
beforeUJ_end,2,18,0.08307767014761604,-7.174334443829533e-7,1.0943363240930173e-5,-4.609321783581685e-5,4.2558557390310936e-6,-3.5032898020957807e-7,-2.796749699217918e-7,-0.00513869196679179,-0.0074745163976144315,-0.001396321299213514,,,,,,,,,,,,,,
beforeUJ_end,2,19,0.08307767003905618,-6.011340254786709e-7,1.3518761053712722e-5,-5.157048058944031e-5,4.8607811804846935e-6,-4.883220054005314e-7,-3.415998200745599e-7,-0.006055171567213968,-0.006991206729804628,-0.00163316133728107,,,,,,,,,,,,,,
beforeUJ_end,2,20,0.0830776698495763,-3.105431271808578e-7,2.0581411309424526e-5,-7.112323219437431e-5,6.834664871796378e-6,-8.693775775058129e-7,-5.151286396727273e-7,-0.006802699559552223,-0.006548475785232115,-0.0018900162996730993,,,,,,,,,,,,,,
beforeUJ_end,2,21,0.0830776694921973,1.1279694647331806e-7,1.8521370982044537e-5,-5.780222162730126e-5,5.668004653420085e-6,-8.276762644677117e-7,-4.672763352561817e-7,-0.008002898945099113,-0.006028666838794846,-0.0021228332790259683,,,,,,,,,,,,,,
beforeUJ_end,2,22,0.08307766893205842,5.456604913752688e-7,2.4269876815864453e-5,-6.869371927362443e-5,6.845731185306315e-6,-1.0974337125166915e-6,-6.236365395304921e-7,-0.008887216290648738,-0.005578486149063065,-0.002375016694924171,,,,,,,,,,,,,,
beforeUJ_end,2,23,0.08307766810023895,1.11509872544261e-6,2.725364062182222e-5,-6.936779559466677e-5,7.048626277748102e-6,-1.2395137087259016e-6,-7.167220527201574e-7,-0.00990010853350634,-0.005111746698517539,-0.0026370173756583718,,,,,,,,,,,,,,
beforeUJ_end,2,24,0.08307766691559675,1.4613044197077675e-6,2.860647938610967e-5,-6.53121691174036e-5,6.765468426750422e-6,-1.2248572038769728e-6,-7.756654345219866e-7,-0.010978549005830455,-0.00463650569474938,-0.0028990685074280352,,,,,,,,,,,,,,
beforeUJ_end,2,25,0.08307766528557163,2.095916139370274e-6,3.562004649262543e-5,-7.301324177863725e-5,7.685906450716423e-6,-1.3980654484546356e-6,-9.986596762546625e-7,-0.011885606617987132,-0.004213070047865756,-0.0031665758841413314,,,,,,,,,,,,,,
beforeUJ_end,2,26,0.08307766303163854,3.334190542667848e-6,4.580469267765967e-5,-8.380284843666092e-5,8.967819886847529e-6,-1.6860659173700231e-6,-1.3316037169049317e-6,-0.012720132762766624,-0.0038254215257988167,-0.0034410776299071432,,,,,,,,,,,,,,
beforeUJ_end,2,27,0.08307765981555856,5.558459575756135e-6,5.650525921071788e-5,-9.139939975646771e-5,9.962001192881172e-6,-2.046419729887735e-6,-1.7182602548792479e-6,-0.013568306369590985,-0.0034594931739400257,-0.003722871882450417,,,,,,,,,,,,,,
beforeUJ_end,2,28,0.08307765526569989,6.164393405515627e-6,5.357861991774308e-5,-7.554243266458878e-5,8.442210393425079e-6,-1.7253783824251942e-6,-1.7128171416056976e-6,-0.014751868781368287,-0.0029998110510185364,-0.004019306411692133,,,,,,,,,,,,,,
beforeUJ_end,2,29,0.08307764947320605,6.8984337063598755e-6,5.4325493482083856e-5,-6.731461217482697e-5,7.625766077593291e-6,-1.4593070699532567e-6,-1.8265081035928918e-6,-0.015821233943814197,-0.002577595666252242,-0.0043205172376627205,,,,,,,,,,,,,,
beforeUJ_end,2,30,0.08307764206472285,9.864864886191092e-6,6.166138166516088e-5,-6.726622578676335e-5,7.618244578230776e-6,-1.5446355376306356e-6,-2.216382691100526e-6,-0.01674077494781279,-0.002229346548776094,-0.004598209917106496,,,,,,,,,,,,,,
beforeUJ_end,2,1,0.08307767154841905,-2.8509690361546612e-6,6.561060483344509e-5,0.0018023222644315883,-7.332021622987774e-5,4.1783047452290835e-6,-3.418448252758737e-7,-0.0033651449222086684,-0.010757023044371934,0.0012387649362301436,,,,,,,,,,,,,,
beforeUJ_end,2,2,0.08307767044509215,7.810539702379402e-6,1.6636398338335446e-5,0.0007301191933895723,-3.271199573593157e-5,-1.8553375703949837e-6,5.311949678739406e-7,0.0016058013081311749,-0.012519906801836234,0.001117563167775931,,,,,,,,,,,,,,
beforeUJ_end,2,3,0.08307766971456083,9.643037190715062e-6,9.783225750070658e-6,0.00047793861504383446,-2.1701724116599718e-5,-2.921353813310255e-6,6.729105104416031e-7,0.0026242109284349497,-0.012797211533137695,0.001116143328688667,,,,,,,,,,,,,,
beforeUJ_end,2,4,0.08307766986422364,6.7622719425747835e-6,6.242954567167421e-6,0.0003660574870430856,-1.6924061300019523e-5,-1.6648264272264426e-6,4.5663842902648636e-7,0.00280832431465243,-0.012655810133700495,0.0010222195969367656,,,,,,,,,,,,,,
beforeUJ_end,2,5,0.08307766989344291,6.168204270526687e-6,4.5611091836276635e-6,0.000331633011803763,-1.5571633364386647e-5,-1.2558506833292265e-6,4.0183424255146056e-7,0.002480870566763029,-0.012445197822752043,0.0009256258916184995,,,,,,,,,,,,,,
beforeUJ_end,2,6,0.08307766987578867,5.6694508390030745e-6,3.000822103309528e-6,0.00028712243866187094,-1.3667423068715582e-5,-9.93799465803242e-7,3.5777296898026776e-7,0.002180497471537608,-0.012222234330673161,0.0008196815908247752,,,,,,,,,,,,,,
beforeUJ_end,2,7,0.08307766981172486,5.440393285798623e-6,1.643319404196574e-6,0.0002573084771218272,-1.2444735815897214e-5,-8.247210948262546e-7,3.349473035448069e-7,0.0017591434203642008,-0.011957904873190579,0.0007055468170637507,,,,,,,,,,,,,,
beforeUJ_end,2,8,0.0830776696979344,5.490323706225891e-6,4.36710268504583e-7,0.00023531151655053941,-1.1568191901275376e-5,-7.67884604238185e-7,3.3093280488300354e-7,0.0012477917441362295,-0.011659343479810846,0.0005781503729501176,,,,,,,,,,,,,,
beforeUJ_end,2,9,0.08307766961596491,4.783331140316474e-6,-5.743581194506453e-7,0.00018465805900894918,-9.230552228499085e-6,-6.395557984752756e-7,2.8255907338153676e-7,0.0008801490843413076,-0.011352891563847205,0.0004205633754753596,,,,,,,,,,,,,,
beforeUJ_end,2,10,0.08307766961607409,3.023059896229988e-6,-9.222351382344074e-7,0.00010970496022599712,-5.571406860442501e-6,-3.5317028398874616e-7,1.7627342274285811e-7,0.0006575315890455379,-0.01103800747102152,0.00025540561464680464,,,,,,,,,,,,,,
beforeUJ_end,2,11,0.08307766971845194,1.6225773654671604e-6,-8.092864532221964e-7,5.833411175174675e-5,-3.0039838625536026e-6,-1.3653668208713096e-7,9.394678764745476e-8,0.00024532494442020664,-0.010675739124660065,9.130232068849087e-5,,,,,,,,,,,,,,
beforeUJ_end,2,12,0.0830776698531913,9.74811840266975e-7,-7.325825753104751e-7,3.5516624496839613e-5,-1.8607736656605586e-6,-4.177341656454517e-8,5.6562100384284355e-8,-0.0003970959958259153,-0.010262897704115322,-9.567687489816384e-5,,,,,,,,,,,,,,
beforeUJ_end,2,13,0.08307766994017729,7.521295241441058e-7,-7.350229622244367e-7,2.6935732978432414e-5,-1.430741861744714e-6,-9.886110748620598e-9,4.394160258573023e-8,-0.0011875845158592297,-0.009817192552012709,-0.00027920530360110566,,,,,,,,,,,,,,
beforeUJ_end,2,14,0.08307767002973598,-1.4603158056045156e-7,8.316023487915364e-7,-5.313135676108571e-6,4.454531984854892e-7,-1.38417701372707e-9,-2.4684128194605855e-8,-0.001820918465142788,-0.009388441708740553,-0.00045919758481335893,,,,,,,,,,,,,,
beforeUJ_end,2,15,0.08307767016090643,-4.404843324779193e-7,3.4215380778870063e-6,-1.9604796893416466e-5,1.6871027668812116e-6,-6.088882442737307e-8,-9.385524090784627e-8,-0.0025539156595118036,-0.008928630387523506,-0.000679296793030852,,,,,,,,,,,,,,
beforeUJ_end,2,16,0.08307767020011102,-1.2310911418269263e-7,1.1839511611595795e-6,-6.059403524601455e-6,5.366311642570757e-7,-2.8427034348025666e-8,-3.126489088729568e-8,-0.0036562928534088646,-0.008410136818768897,-0.0009055419044978861,,,,,,,,,,,,,,
beforeUJ_end,2,17,0.08307767018377421,-5.47264367658451e-7,6.082865926603768e-6,-2.8269173619470885e-5,2.5560535490663993e-6,-1.5975131766245054e-7,-1.5878310703644075e-7,-0.004376725043500654,-0.007940664828065085,-0.0011530153701818007,,,,,,,,,,,,,,
beforeUJ_end,2,18,0.08307767014761604,-7.174334443829533e-7,1.0943363240930173e-5,-4.609321783581685e-5,4.2558557390310936e-6,-3.5032898020957807e-7,-2.796749699217918e-7,-0.00513869196679179,-0.0074745163976144315,-0.001396321299213514,,,,,,,,,,,,,,
beforeUJ_end,2,19,0.08307767003905618,-6.011340254786709e-7,1.3518761053712722e-5,-5.157048058944031e-5,4.8607811804846935e-6,-4.883220054005314e-7,-3.415998200745599e-7,-0.006055171567213968,-0.006991206729804628,-0.00163316133728107,,,,,,,,,,,,,,
beforeUJ_end,2,20,0.0830776698495763,-3.105431271808578e-7,2.0581411309424526e-5,-7.112323219437431e-5,6.834664871796378e-6,-8.693775775058129e-7,-5.151286396727273e-7,-0.006802699559552223,-0.006548475785232115,-0.0018900162996730993,,,,,,,,,,,,,,
