step,time,particle10_CL,particle10_cl_eta0.15,particle10_cl_eta0.3,particle10_cl_eta0.45,particle10_cl_eta0.6,particle10_cl_eta0.75,particle10_cl_eta0.9
375,0.5678376741368867,0.3469297361693883,0.4073198747527714,0.4034075345610209,0.3757158899162477,0.3421393050666397,0.28879987815438113,0.2030224983613022
376,0.5693519079345851,0.34618278349140114,0.4065145266014857,0.4026103504172217,0.37493909944304266,0.3414040621471619,0.28814531191612514,0.20242548466408944
377,0.5708661417322834,0.34529783309612744,0.4055170223074827,0.4016229019550251,0.3739851837049048,0.34050763870843587,0.2873548032377266,0.20183530753732176
378,0.5723803755299818,0.34425069867876645,0.40432877491089037,0.4004465856896186,0.37285549268363233,0.3394513024975587,0.2864294702672687,0.20115037684767256
379,0.5738946093276802,0.34304287658813964,0.40295147337169945,0.3990830737499266,0.37155163369889077,0.33823655703834904,0.2853706313991009,0.20037167410579804
380,0.5754088431253785,0.3417010100582655,0.40138707373247295,0.3975343014738545,0.3700754575148376,0.3368651261985613,0.28417979014297845,0.19960143221053572
381,0.5769230769230769,0.34017702185936816,0.399637799601091,0.39580246911880734,0.36842906228273126,0.33533895910633965,0.2828586401210569,0.19863825232588095
382,0.5784373107207753,0.33849814316836013,0.3977061383094945,0.39389003722562116,0.3666147893845249,0.3336602262375184,0.2814090616912224,0.19758499082261693
383,0.5799515445184736,0.3366423235507247,0.39559483877213875,0.39179972815105574,0.3646352185756558,0.33183131342247385,0.27983311558295504,0.19634337997508428
384,0.581465778316172,0.33466123634088096,0.39330690609627694,0.38953451316702714,0.36249316891408034,0.3298548256414072,0.27813304848067744,0.1951151435129322
385,0.5829800121138704,0.33255707860715206,0.3908455633288307,0.3870975781607726,0.3601916627051724,0.32773355333597626,0.2763112635765411,0.19390041056979526
386,0.5844942459115687,0.33028418530684595,0.38821383789717845,0.38449191905361013,0.3577335413301766,0.32547011828897476,0.27437001077749845,0.19250287447513043
387,0.5860084797092671,0.3278701298343706,0.385415592834132,0.3817213585770925,0.3551224088178748,0.3230678387447089,0.2723121416156905,0.19102384140722284
388,0.5875227135069655,0.32531839760857184,0.38245486923299277,0.3787898965492786,0.3523620367517785,0.32053018630725433,0.2701406361075872,0.1894654712604379
389,0.5890369473046638,0.3226326002498831,0.37933586237292016,0.3757016849726362,0.3494563355949892,0.3178607553949123,0.26785857159027304,0.18782998323755873
390,0.5905511811023622,0.319793487733379,0.3760626841170698,0.3724608029435735,0.3464091129039045,0.31506302706530975,0.26546890361058173,0.18602437792697912
391,0.5920654149000606,0.31687459600094825,0.37264133960992774,0.36907319375672665,0.34322599744069215,0.31214221198810754,0.2629761539978696,0.18433730497142903
392,0.5935796486977589,0.3137891975312285,0.3690762608111286,0.36554323740156597,0.3399111016420424,0.30910206484326036,0.26038349452810894,0.18239227470238123
393,0.5950938824954572,0.31060902034567417,0.36537244295005833,0.36187587889641093,0.3364690577597766,0.3059468216627736,0.2576945222171349,0.18047467026678216
394,0.5966081162931557,0.3073162276168615,0.3615353049891967,0.35807648003180204,0.33290490144198875,0.30268109902119844,0.25491317512544537,0.1784930400403749
395,0.598122350090854,0.30393675658919306,0.35757032460349936,0.35415046365570924,0.32922371760573854,0.29930955228540246,0.25204341517951434,0.17654081668359997
396,0.5996365838885523,0.30041175924962654,0.3534832018423089,0.35010347031197847,0.32543079636051336,0.29583702495566344,0.2490893653763344,0.1743491349291822
397,0.6011508176862508,0.296830567758543,0.3492798042699031,0.3459413085590249,0.32153158203365806,0.29226850063082943,0.24605526626989327,0.17228140302132627
398,0.6026650514839491,0.2931153955061584,0.34496618638346066,0.3416699755913632,0.3175316855658546,0.2886091119734816,0.24294548177583575,0.16998441283942273
399,0.6041792852816474,0.28933331012203906,0.3405485850382357,0.33729564361822006,0.31343689306855516,0.28486415429608625,0.23976451608527855,0.16772709121162682
400,0.6056935190793459,0.28546913788678796,0.3360333169955532,0.33282456418697043,0.30925305954848914,0.28103898091878565,0.2365169153334783,0.16542409801027214
401,0.6072077528770442,0.2815284385446306,0.33142688195249115,0.32826317326452664,0.3049862058821983,0.2771390957404111,0.23320735308631296,0.16307875529283217
402,0.6087219866747425,0.27751694073914124,0.3267359758378391,0.323618098907382,0.30064253758841764,0.2731701730809387,0.229840649710582,0.16069449125467955
403,0.610236220472441,0.2734404553647596,0.3219673953948154,0.3188960707685993,0.29622834813841104,0.2691379635009884,0.2264216845813785,0.15827476846187183
404,0.6117504542701393,0.269304850592993,0.3171280087241757,0.3141038914033175,0.291749991428967,0.2650482685737063,0.2229553746681195,0.15582306897241527
405,0.6132646880678376,0.26511612137942275,0.31222483684662977,0.30924851131418124,0.287213965136211,0.26090702249430187,0.219446751378296,0.15334295803120218
406,0.6147789218655361,0.2608803807400761,0.3072650229567607,0.3043370033031115,0.2826268816605815,0.25672026442668033,0.2159009347209449,0.1508380622530331
407,0.6162931556632344,0.2566037365252693,0.3022557316470264,0.2993764613130028,0.27799536518489587,0.2524940395938669,0.21232304379913913,0.14831199931330616
408,0.6178073894609327,0.25230901447541154,0.29720420993407914,0.2943740601534382,0.2733261149042472,0.2482344584196139,0.2087182485980325,0.145844095620913
409,0.6193216232586312,0.24796887001867793,0.2921178297898271,0.2893371006634948,0.2686259484625218,0.24394774404104674,0.20509182069494486,0.14328545382591934
410,0.6208358570563295,0.2436066393896784,0.2870040140609575,0.284272932131509,0.2639017260493168,0.23964015365848604,0.2014490544870045,0.14071674812513507
411,0.6223500908540278,0.23922868475221168,0.2818702195449907,0.2791889385260631,0.25916033805837146,0.2353179710147659,0.19779526486978888,0.13814172714231063
412,0.6238643246517263,0.23484138388987982,0.2767239248780592,0.27409252664930295,0.2544086907612781,0.23098749136687585,0.19413577278452268,0.1355641390868447
413,0.6253785584494246,0.23045112665532963,0.27157262496280865,0.268991120653424,0.24965370200829498,0.22665501801096377,0.1904759028646869,0.1329877310098992
414,0.6268927922471229,0.22606434885092552,0.2664238633625132,0.26389219240378925,0.24490233690494487,0.22232689905395428,0.18682101984702368,0.13041628020448567
415,0.6284070260448213,0.22168763791546467,0.2612853869195508,0.2588033401509539,0.24016182520981336,0.21800975840831244,0.18317675891144453,0.12785379341245415
416,0.6299212598425197,0.2173268659762268,0.25616406738613173,0.2537315704936431,0.2354382802540405,0.2137090533466428,0.17954760141753984,0.12530328285056597
417,0.631435493640218,0.21298897066812666,0.25106805858206294,0.24868475725920836,0.23073945592094874,0.20943196048550355,0.17593973748621314,0.12276924166009956
418,0.6329497274379164,0.20868002874746566,0.24600449687185555,0.24367005652859552,0.22607182998230194,0.20518432412583587,0.17235803475124398,0.12025501564380761
419,0.6344639612356148,0.20440640094948198,0.24098085308475872,0.23869485359144565,0.22144230707741014,0.20097243724556332,0.16880781003574855,0.11776434430406177
420,0.6359781950333131,0.20017435115901058,0.23600448687216055,0.2337664380321886,0.21685767052024055,0.1968024721111137,0.1652942659415239,0.1153008724301889
421,0.6374924288310115,0.19599016836134414,0.23108277935743388,0.2288921842555573,0.2123246509425295,0.19268052081223194,0.16182250570505746,0.11286814455427523
422,0.6390066626287099,0.19185973110424867,0.22622267330409793,0.2240787919425589,0.20784983948984506,0.18861266274406957,0.15839773216036757,0.11046987687943913
423,0.6405208964264082,0.1877893853148755,0.2214315962657738,0.21933379840264267,0.20343987866584007,0.18460485163145007,0.1550248746009564,0.10810943995664729
424,0.6420351302241066,0.1837849628308148,0.21671642644792877,0.2146639372000089,0.199101186835395,0.18066295833947427,0.15170890873025122,0.10579033996081363
425,0.643549364021805,0.17985236675449812,0.21208410755283413,0.21007609963764332,0.1948401402236982,0.1767927708999598,0.14845469758221208,0.10351596634558273
426,0.6450635978195033,0.17599737070699584,0.20754143637480715,0.20557701868902398,0.19066299170757597,0.17299996947441218,0.14526701688249227,0.10128964985585551
427,0.6465778316172017,0.17222563486055462,0.20309507861203985,0.20117329773460063,0.1865758712733946,0.16929012076327593,0.14215054469746,0.09911465052129284
428,0.6480920654149,0.16854269855339796,0.19875156017321988,0.19687140150951118,0.1825847785429911,0.16566867150808987,0.13910985626988567,0.09699415432578222
429,0.6496062992125984,0.16495397080002694,0.1945172560641635,0.19267764537645105,0.17869557217801638,0.16214093866188617,0.13614941553392096,0.09493126712123445
430,0.6511205330102968,0.16146472277799687,0.1903983815047221,0.18859818646714563,0.17491396179831503,0.15871210209800996,0.13327356907578253,0.09292901057408173
431,0.6526347668079951,0.15807055646600118,0.18640098258982413,0.18463901356956408,0.17124549965288827,0.15538719710905863,0.13048653987637918,0.09094267690878041
432,0.6541490006056935,0.15480501335946364,0.18253092779613098,0.18080594230386554,0.16769557186675538,0.15217110631203462,0.12779242041704794,0.08911802891708386
433,0.6556632344033919,0.15163525484434906,0.17879389652102312,0.17710459770631326,0.16426938930014756,0.1490685514684455,0.12519516584217374,0.08726920740269728
434,0.6571774682010902,0.148593815185331,0.17519537567926471,0.17354041607227907,0.16097198344027577,0.1460840898348073,0.12269859112731547,0.08553878320347495
435,0.6586917019987886,0.14567586539314992,0.171740646843434,0.17011862974869454,0.15780819494207782,0.14322210361143536,0.12030636194036337,0.0838826473325113
436,0.660205935796487,0.14288569171755158,0.16843478073575388,0.16684426232867805,0.1547826685176262,0.14048679540829606,0.11802199101589261,0.08230322559222983
437,0.6617201695941853,0.14023569859197355,0.16528262940816674,0.16372212080533644,0.15189984578195517,0.1378821817534986,0.11584883270398008,0.0808449994549568
438,0.6632344033918837,0.1377048724921551,0.1622888187745562,0.1607567881831624,0.14916395839348326,0.13541208687134765,0.11379007774668881,0.0793836621699639
439,0.6647486371895821,0.135321835499468,0.15945774150799769,0.15795261638288766,0.14657902159217395,0.1330801368462323,0.11184874841180481,0.07804779603817266
440,0.6662628709872804,0.13308178157755657,0.15679355201479372,0.15531372137964208,0.144148829555531,0.13088975545035436,0.11002769507346602,0.07679718952981132
441,0.6677771047849788,0.13099568142838264,0.15430015868583066,0.15284397540926925,0.14187694834238998,0.12884415772863847,0.10832959077894022,0.07567295375990368
442,0.6692913385826772,0.12905111491979235,0.1519812200558884,0.15054700236504537,0.13976671689522627,0.12694634969128157,0.10675692910033378,0.07459761622309255
443,0.6708055723803755,0.12725875586116878,0.1498401340140071,0.14842617135592903,0.13782121472405706,0.1251991051353817,0.1053120145082081,0.07361268937552856
444,0.6723198061780739,0.12562123697274827,0.1478800436180039,0.1464845879348292,0.13604331482188958,0.12360500193100296,0.10399697367809513,0.07271962259277982
445,0.6738340399757723,0.1241409646393929,0.14610382027923058,0.1447251176489226,0.13443560893603232,0.12216636361288478,0.10281372275607469,0.07191970156740682
446,0.6753482737734706,0.12282010462495055,0.14451406880027,0.14315031599631536,0.1330004675341162,0.12088531693919126,0.10176401679399275,0.07121412351310731
447,0.676862507571169,0.12166059686929398,0.14311311705369764,0.14176250676621469,0.13173998325493996,0.11976372595120487,0.1008493781363295,0.07060390176991051
448,0.6783767413688674,0.12066414035866982,0.14190301772904246,0.14056371677997084,0.13065600880630138,0.11880324187771348,0.10007115619721517,0.07008993652419129
449,0.6798909751665657,0.1198321930460818,0.14088553848357568,0.1395557006582708,0.129750127329173,0.11800526687573451,0.0994304856536618,0.06967297437414355
450,0.681405208964264,0.11916597597494044,0.14006217139822535,0.1387399387361603,0.1290236671930863,0.1173709722355136,0.0989283079234254,0.06935362656249551
451,0.6829194427619625,0.1186664605262628,0.13943411874293538,0.1381176140397909,0.12847768894956046,0.11690128427033725,0.0985653565444635,0.06913235798310488
452,0.6844336765596608,0.11833437879051177,0.13900229721538576,0.137689642659825,0.12811298911844005,0.1165968881945441,0.0983421607672636,0.06900948950340288
453,0.6859479103573591,0.11817020929242361,0.1387673314208169,0.13745664173222008,0.12793009577874362,0.11645822456058617,0.09825904309891736,0.06898519781541479
454,0.6874621441550576,0.1181741902544509,0.13872955980314436,0.13741894679641847,0.12792927279792773,0.11648549631360908,0.09831612808217569,0.06905951764800755
455,0.6889763779527559,0.1183463048535003,0.1388890282097329,0.13757660431061827,0.1281105099566279,0.11667864482145848,0.09851330866695318,0.06923232802079468
456,0.6904906117504542,0.11868629485765742,0.13924549309605538,0.1379293733830253,0.1284735348966943,0.11703738794218276,0.09885030351047028,0.06950337673947418
457,0.6920048455481527,0.11918687133650505,0.1397984202399496,0.13847672553226742,0.12901780437821753,0.117561187766293,0.09932660644305696,0.06983719897792157
458,0.693519079345851,0.11986761923642328,0.14054698659445752,0.1392178456164072,0.12974250871395573,0.11824926511835304,0.09994150916796922,0.07033842966643344
459,0.6950333131435493,0.12070719749487178,0.14149007984375964,0.14015163217974672,0.13064657191408385,0.11910059983310348,0.1006941016866144,0.07090119787551787
460,0.6965475469412478,0.12170423524479579,0.14262629911024532,0.14127669782727204,0.13172865200407108,0.12011392817082905,0.10158326644930063,0.07152406513947056
461,0.6980617807389461,0.12287098884545451,0.1439539599399422,0.14259137373806335,0.13298714519130225,0.12128774820546498,0.10260768677640864,0.07227708968775942
462,0.6995760145366444,0.1241988989084422,0.1454711193954534,0.14409373821722285,0.13442020739470587,0.12262033923497404,0.1037658605471524,0.07312375505441226
463,0.7010902483343429,0.12569316526233443,0.14717558340379894,0.1457816211197398,0.13602576427408283,0.12410977281746163,0.10505611340938989,0.07409954704780683
464,0.7026044821320412,0.1273301801607809,0.14906477863451484,0.14765246721270636,0.1378013965979788,0.1257538044210533,0.10647649965417676,0.07509293189698703
465,0.7041187159297395,0.12912887653322777,0.1511359207292945,0.14970351663218137,0.1397444898631897,0.1275500151539882,0.10802493191625873,0.0762125181452026
466,0.705632949727438,0.1310795060113139,0.15338598135264067,0.15193176810443274,0.1418522070184623,0.12949578440921272,0.10969915415948064,0.07741997578428078
467,0.7071471835251363,0.13317936127164112,0.15581183184162095,0.15433415747934973,0.1441215781049813,0.13158835582022305,0.11149678368724251,0.07871358216338453
468,0.7086614173228346,0.13542565662382683,0.158410237076071,0.15690742151050668,0.14654966261150262,0.13382506047403425,0.11341557662860444,0.08009177880281379
469,0.710175651120533,0.13781480660490925,0.1611770657729936,0.1596475106842074,0.14913254265736928,0.13620226240317798,0.11545237754678263,0.08155225407995265
470,0.7116898849182314,0.14034327951015632,0.164108250250382,0.1625503639539873,0.15186644357414247,0.13871648704825207,0.11760420802223519,0.08309287926535627
471,0.7132041187159297,0.14300715677946976,0.16719925818526632,0.16561151360116122,0.15474710617239915,0.14136380086913786,0.11986768217487136,0.08471121160865908
472,0.7147183525136281,0.14580220009643527,0.17044519319572127,0.16882609835368098,0.15776996725361941,0.14414000391279078,0.12223919945256248,0.08640466910479794
473,0.7162325863113265,0.14872468645085304,0.1738417060725728,0.17218982470949,0.16093097357656858,0.14704138290831506,0.12471561017041535,0.08817104253452741
474,0.7177468201090248,0.1517709959039072,0.177384551182641,0.17569847671605038,0.16422621226763642,0.15006437924873112,0.12729392507692114,0.09000826379466505
475,0.7192610539067232,0.1549359289655006,0.1810677399986503,0.1793461249914902,0.16765007794644188,0.15320381395550342,0.12996967053501474,0.09191307519773287
476,0.7207752877044216,0.15821503016575164,0.18488607953806113,0.18312762558759443,0.171197748314147,0.15645527158871853,0.13273909563153902,0.09388283031202518
477,0.7222895215021199,0.16160348581272965,0.18883396945901101,0.18703743114974322,0.1748640181861967,0.15981398004507744,0.13559813523594055,0.09591464344266906
478,0.7238037552998183,0.16510584811232892,0.19290561712223472,0.19106980374735,0.1786435065550283,0.16327500838139344,0.13854259175895345,0.0980533232624363
479,0.7253179890975167,0.16869816341680838,0.19709504438454986,0.19521882165404664,0.18253066279960248,0.16683327246589263,0.1415681398851941,0.10020126633151955
480,0.726832222895215,0.17237444624216838,0.20139609751301366,0.19947838919147434,0.18651977592019411,0.17048354333340693,0.14467033356525205,0.10235222669169808
481,0.7283464566929134,0.1761490392544418,0.20580245869261754,0.20384224541772186,0.19060498490768105,0.1742204569085391,0.147844614770821,0.10460164865414338
482,0.7298606904906118,0.18000663301672082,0.21030765672317578,0.20830398528870625,0.19478028975499226,0.1780385238041034,0.15108632047218074,0.10689741663556214
483,0.7313749242883101,0.18394155790184294,0.2149050751022336,0.2128570532934395,0.19903955126699072,0.18193213215757612,0.15439068971609515,0.10923616677500143
484,0.7328891580860085,0.18794803899652157,0.2195879690460885,0.2174947667050333,0.203376533795654,0.18589557554513214,0.15775287431299329,0.11161447494034171
485,0.7344033918837068,0.19202019142009272,0.2243494651855609,0.22221031801587832,0.20778486209452066,0.18992303035584818,0.16116793921447262,0.11402885811630817
486,0.7359176256814052,0.19615203656943364,0.22918257642843562,0.22699678603081813,0.21225806855607723,0.1940085868101527,0.1646308728891413,0.11647578041999551
487,0.7374318594791036,0.20033751162610633,0.2340802143539668,0.2318471494483508,0.2167895918628381,0.19814625155990204,0.16813659664045633,0.1189516609162644
488,0.7389460932768019,0.20457047634460263,0.23903519808636506,0.23675429532562423,0.22137278729681206,0.20232995728494982,0.17167996991955936,0.12145287569154527
489,0.7404603270745003,0.20884472565759155,0.2440402663866969,0.24171103155263296,0.22600093807312535,0.20655357245002873,0.17525580128646068,0.12397576763320771
490,0.7419745608721987,0.2131539976834957,0.24908809066137227,0.24671009852481438,0.230667267481015,0.21081091203564412,0.17885885487312075,0.12651664945817867
491,0.743488794669897,0.21749198377742504,0.2541712819754675,0.25174417837612484,0.2353649452051071,0.215095744652202,0.18248385856645521,0.12907181031332088
492,0.7450030284675954,0.22185233581864222,0.25928240479633496,0.2568059058016227,0.24008709916798082,0.2194018020723094,0.1861255103801767,0.1316375187922109
493,0.7465172622652938,0.22622867707411165,0.2644139867473768,0.2618878800192247,0.24482682536555486,0.22372278818732713,0.18977848628569247,0.1342100297110408
494,0.7480314960629921,0.23061461100298028,0.26955852876445463,0.2669826732889857,0.2495771978290062,0.2280523891458558,0.1934374498268241,0.13678559025331927
