cell,x,y,z,rA,rB,phi_tr,phi_sigma_fw,err4a,is_te_upper,is_te_lower
838,0.294369430649154,0.5012266666666667,-0.01541222847037254,0.01950149782483268,1.1102230246251565e-15,0.054183657479864686,0.03431136895053277,-0.0005620885509552698,0,0
839,0.30300433573500773,0.47413333333333335,-0.01764899842872852,0.00412799947758602,2.4424906541753444e-15,0.009674354272660482,0.006129300660200343,0.00020401185341000286,1,0
840,0.3019133689786225,0.5012266666666667,-0.01736224757407169,0.006608236635022635,-2.886579864025407e-15,0.018733724715283978,0.011577953538568941,-0.000316952410992305,0,0
841,0.30297290962958634,0.5554133333333333,-0.018048304958273784,0.0031922377029940385,2.220446049250313e-16,0.0027815664795337535,-0.006174632298280303,0.0004644846386033432,0,1
842,0.30185051676777963,0.5825066666666667,-0.018160860633162218,0.004259343356965872,-2.220446049250313e-15,0.0009813137937960108,-0.009080066520839924,0.0012921899204068488,0,0
843,0.2974112652741312,0.5554133333333333,-0.018590078058503712,0.008876796024428701,-2.7755575615628914e-15,-0.007660342270393708,-0.021583418500219276,0.0003466119911859841,0,0
844,0.2940944066422895,0.5825066666666667,-0.018906739808956765,0.009279798680233209,1.9984014443252818e-15,-0.008783257882886985,-0.023025459007813054,0.001478683145154789,0,0
845,0.2854145277597574,0.5554133333333333,-0.019687871800114446,0.013162940220917019,2.6645352591003757e-15,-0.017328821645758496,-0.03433380477577197,-8.043051633044307e-6,0,0
846,0.2800515075090671,0.5825066666666667,-0.020152342040819074,0.012599367240333836,0.0,-0.01542350113174178,-0.03178994297168003,0.0011458921403588868,0,0
847,0.26751806681517887,0.5554133333333333,-0.02115324363305271,0.015513658279088682,-4.440892098500626e-16,-0.021661485792587358,-0.03977623110733597,4.210809855669656e-5,0,0
848,0.260347646371981,0.5825066666666667,-0.021689674984581714,0.014339765105891522,2.220446049250313e-16,-0.018362262399382295,-0.03528193798132584,0.0006691768875773801,0,0
849,0.24451728777100037,0.5554133333333333,-0.02275386739601546,0.01679908142459452,-6.661338147750939e-16,-0.022485467109203232,-0.04082895243834184,0.0001851752716713062,0,0
850,0.2358573496132177,0.5825066666666667,-0.023281628455920203,0.015117308240737426,-2.220446049250313e-16,-0.01905568048316492,-0.035752980884832475,0.00033166545010363674,0,0
851,0.21743090311950256,0.5554133333333333,-0.024248659992596774,0.01746196997997551,1.1102230246251565e-15,-0.021483533934646543,-0.0396644290568956,0.0002461490722621626,0,0
852,0.20766439478357013,0.5825066666666667,-0.024687930469368603,0.015436748044843407,8.881784197001252e-16,-0.018355795790906893,-0.03459175946349469,0.00015870254651800808,0,0
853,0.1874566524699967,0.5554133333333333,-0.025395235613478728,0.017752543066499316,-3.3306690738754696e-16,-0.01946186881366002,-0.037315879032763566,0.00023841414510107628,0,0
854,0.17701541849235572,0.5825066666666667,-0.025663270280817024,0.015588056925850857,-4.440892098500626e-16,-0.01669627385910384,-0.03249518984696487,8.321008231886723e-5,0,0
855,0.15592075284740697,0.5554133333333333,-0.02593766271817903,0.017863751709439657,-2.7755575615628914e-16,-0.016744999515988818,-0.034258204569097006,0.00020611536761241944,0,0
856,0.14526732118009925,0.5825066666666667,-0.02594402048820274,0.0157319210245023,5.551115123125783e-17,-0.014287149735734733,-0.029793594223731207,5.224618572416753e-5,0,0
857,0.12422118008598422,0.5554133333333333,-0.02560185004794062,0.017953272139939434,3.0531133177191805e-16,-0.013443266190076996,-0.03071686973215748,0.0001743038358928209,0,0
858,0.11382847065917695,0.5825066666666667,-0.025253321837654788,0.01597460521743725,3.0531133177191805e-16,-0.011220719277640203,-0.026646815125265844,3.971332726614152e-5,0,0
859,0.09376521969627272,0.5554133333333333,-0.024124690297555654,0.01813736566159524,-2.7755575615628914e-16,-0.009590470993168131,-0.026806020841256106,0.00015155584858108154,0,0
860,0.08409467816017575,0.5825066666666667,-0.02334458696774235,0.016386597743536013,-5.551115123125783e-16,-0.007548586068284808,-0.023144649412045082,3.565920524228189e-5,0,0
861,0.06590368880322851,0.5554133333333333,-0.021319851918052787,0.01848016663795371,3.3306690738754696e-16,-0.005219897300291922,-0.02259536630646719,0.00013852638399323644,0,0
862,0.057383240982378216,0.5825066666666667,-0.020075220198176525,0.016995191042860514,-5.551115123125783e-16,-0.0033333499823674445,-0.019352193549110552,3.8502899057928086e-5,0,0
863,0.04186667943867567,0.5554133333333333,-0.017152242954226425,0.018991441594441216,-6.661338147750939e-16,-0.0003963828699160051,-0.018139553827151378,0.00013177462714730748,0,0
864,0.034870565715823414,0.5825066666666667,-0.01547389743015259,0.017779355092453653,-2.6645352591003757e-15,0.0013341082581608396,-0.015321507131757395,5.2273105021701655e-5,0,0
865,0.022706923852331116,0.5554133333333333,-0.01177605937217759,0.019644471519985718,2.220446049250313e-16,0.00479252460778118,-0.013485863516701002,0.0001236903266537484,0,0
866,0.017539395711691073,0.5825066666666667,-0.009756566838276429,0.018684600850367383,-1.5543122344752192e-15,0.0063541536584123945,-0.011085651359329152,8.500576462623644e-5,0,0
867,0.009255828367759154,0.5554133333333333,-0.00550208328067262,0.0204125379250224,5.551115123125783e-15,0.010279676547332832,-0.008665824330304162,0.00010109645336364541,0,0
868,0.0061397891644672745,0.5825066666666667,-0.0032670922569699745,0.019673238946382288,-2.220446049250313e-15,0.011667483636973619,-0.006658159408950981,0.0001392429122427305,0,0
869,0.002094133030628812,0.5554133333333333,0.0013047935426423762,0.021291345906728543,1.3322676295501878e-15,0.016083025734693737,-0.0036510531484168496,1.1862059619713317e-5,0,0
870,0.0011645161000822292,0.5825066666666667,0.0036416883185520802,0.02077772891072449,8.881784197001252e-16,0.0173199781884716,-0.002019741077666115,0.00014060800823880587,0,0
871,0.0028023845448265266,0.5554133333333333,0.010303982286744397,0.022895014508938383,2.220446049250313e-15,0.02425229397804659,0.0030218704245585926,-0.00012025632840105896,0,0
872,0.0015186418571810864,0.5825066666666667,0.008141282690603092,0.02134051188664654,0.0,0.021189283969236732,0.0013402051661233205,7.99629354538596e-5,0,0
873,0.010940737662654765,0.5554133333333333,0.01590671918215479,0.023968279559797967,1.5543122344752192e-15,0.030320418042632663,0.00808225294582754,-9.527762273927112e-5,0,0
874,0.007513432447563366,0.5825066666666667,0.014186700532520247,0.02255865257737799,-4.440892098500626e-15,0.026996959889427317,0.005997636107683224,0.00014806653665810215,0,0
875,0.025207693934548178,0.5554133333333333,0.01999923729057282,0.02508705586854032,6.661338147750939e-16,0.036292379364112344,0.012984519884739587,-4.403689270322808e-5,0,0
876,0.01978786840614717,0.5825066666666667,0.018812987561181077,0.023791359966103487,-1.1102230246251565e-15,0.03264515914675211,0.010462186401577256,0.00018816146535796316,0,0
877,0.04497258153844913,0.5554133333333333,0.022311985016010075,0.026223797551306327,4.440892098500626e-16,0.04217322417061117,0.01775588436892206,-1.84262832861673e-6,0,0
878,0.03780005050069916,0.5825066666666667,0.021748736017987318,0.025045161222246426,-1.1102230246251565e-16,0.03816423334348083,0.014753737751714069,0.00020757481107810255,0,0
879,0.06936561310934715,0.5554133333333333,0.022668067096630308,0.027312230538923177,-3.885780586188048e-16,0.047875386939861465,0.022365293707111045,2.171007012958734e-5,0,0
880,0.060755362842773136,0.5825066666666667,0.022771650555331566,0.02623581888084414,-1.1102230246251565e-16,0.043469088964381584,0.01886304889344581,0.00022081381506446757,0,0
881,0.09732289571495997,0.5554133333333333,0.021079869580863816,0.028267403824511816,1.0408340855860843e-16,0.05328189219531454,0.026766307894610264,2.7849581021859027e-5,0,0
882,0.08764937954544057,0.5825066666666667,0.021822176609396435,0.027241967815615026,5.551115123125783e-17,0.048421877937677056,0.02276089612478982,0.00023663380335826184,0,0
883,0.12763497138883584,0.5554133333333333,0.01777448117266449,0.029017439957617575,-8.881784197001252e-16,0.05828753463650506,0.030905360403010673,1.758232054539441e-5,0,0
884,0.11731569163665762,0.5825066666666667,0.019056021862497843,0.02795171569279495,3.608224830031759e-16,0.052878453921034886,0.026397369623061245,0.000260408330659212,0,0
885,0.15899680248256276,0.5554133333333333,0.013147253724746042,0.02951373143033098,-6.661338147750939e-16,0.06280381524511243,0.034714079930157404,-1.0525285736917578e-5,0,0
886,0.1484755268117884,0.5825066666666667,0.014820097103788588,0.028269723278062542,2.220446049250313e-16,0.05670455753213025,0.02970952166389529,0.00029648966124346324,0,0
887,0.19005958855602617,0.5554133333333333,0.007678203210788534,0.02971369569683402,1.2212453270876722e-15,0.06671438930827173,0.03807798646204663,-5.749037873069296e-5,0,0
888,0.17978883335468165,0.5825066666666667,0.009576306778246016,0.028101717852869856,-8.881784197001252e-16,0.05975284624260014,0.03261130892534325,0.0003475687586225462,0,0
889,0.21948544249673846,0.5554133333333333,0.0018567379730955562,0.029531372211386686,6.661338147750939e-16,0.06975482473128146,0.04076014913658588,-0.00011562169769613329,0,0
890,0.2099078931270546,0.5825066666666667,0.0038184188082133045,0.027331320404018866,4.440892098500626e-16,0.06179694092698257,0.03494696428048616,0.00040978164941918305,0,0
891,0.2460045117257057,0.5554133333333333,-0.0038568953389867197,0.028715822730123408,-1.3322676295501878e-15,0.07122612656090947,0.04223214516504692,-0.00015385199830915408,0,0
892,0.237533751796064,0.5825066666666667,-0.0019809191005044557,0.025805352825363004,-1.9984014443252818e-15,0.06240962729820152,0.03637939579897087,0.0004580300932968545,0,0
893,0.268471720290156,0.5554133333333333,-0.009035927332629166,0.026555938915845845,-4.440892098500626e-16,0.06929736027679764,0.0412849520954377,-0.00011614867162627884,0,0
894,0.26147349597275166,0.5825066666666667,-0.007384399455049075,0.023318089790478114,-2.220446049250313e-15,0.06070616050600417,0.03615026978667091,0.0004215153438813929,0,0
895,0.28591861144426167,0.5554133333333333,-0.013282881300637338,0.021466786474556576,-2.220446049250313e-16,0.059815718569029126,0.03533721782775334,8.376704754259334e-6,0,0
896,0.280694278025911,0.5825066666666667,-0.011985168255423298,0.019425371510034983,8.881784197001252e-16,0.05467946421070549,0.03263733532067015,0.00021089531033710585,0,0
897,0.2975959164356956,0.5554133333333333,-0.0162438625948937,0.011943466168484296,-1.1102230246251565e-15,0.037753334770180974,0.02114941826336758,0.00010498501799506565,0,0
898,0.294369430649154,0.5825066666666667,-0.01541222847037254,0.012925277464087559,9.992007221626409e-16,0.04029701014959998,0.023120226457157278,-6.233019389667582e-5,0,0
899,0.30300433573500773,0.5554133333333333,-0.01764899842872852,0.0029175404573166253,-1.5543122344752192e-15,0.013302944779834559,0.004695198692555191,0.00016452148398483912,1,0
900,0.3019133689786225,0.5825066666666667,-0.01736224757407169,0.0043648508790044005,-1.1102230246251565e-16,0.017922806220582385,0.007962180006406805,-0.00011070541377405235,0,0
901,0.002145993547059526,-0.6111957660607383,0.0019637438821348344,0.018209733345180057,-8.881784197001252e-16,0.01437805445404535,-0.002449783835262398,0.00019803806482557133,0,0
902,0.0023230564256089548,-0.6134525200662091,0.00421354106816034,0.018699573850532225,4.440892098500626e-16,0.01606902615915726,-0.0012307196414043098,0.0001785443711178579,0,0
903,0.0025734611498463844,-0.6134525200662091,0.007395234761226434,0.019573601197164336,-8.881784197001252e-16,0.018550607781656226,0.0004112728917144981,0.00020214823764801854,0,0
904,0.002750524028395813,-0.6111957660607383,0.009645031947251938,0.02019428101715115,-6.661338147750939e-16,0.020395877170285768,0.0016666907069995407,0.00021774890088213303,0,0
905,0.006191649680897989,-0.6111957660607383,-0.0026081419174775163,0.01729077140477564,-2.220446049250313e-16,0.011002612132898838,-0.00496426019049423,0.00020935905958264882,0,0
906,0.00940513325267218,-0.614194163044345,-0.0036049848448566693,0.016910328023490795,2.220446049250313e-16,0.010294858513865766,-0.005317771766066626,0.0002466553438078313,0,0
907,0.0064661569279297285,-0.6164509170498158,0.0008798033648714827,0.01778497224403308,4.440892098500626e-16,0.01363414043239767,-0.0028034171920270357,0.00014341952723694734,0,0
908,0.009863031499240083,-0.6190955246686726,0.002213164024370478,0.018257388269388164,-8.881784197001252e-16,0.014803753094155925,-0.0021049329951974283,0.00022838023447390582,0,0
909,0.010333534531173836,-0.6190955246686726,0.00819147187711169,0.019838529435641794,-1.1102230246251565e-15,0.019543145413184793,0.0011198069490696572,0.0001525453776809564,0,0
910,0.007187064684100912,-0.6164509170498158,0.010039804910678789,0.0204049819203298,2.6645352591003757e-15,0.02084853409172435,0.001891661844520831,0.00023866485198407658,0,0
911,0.01079143277774174,-0.614194163044345,0.014009620746338838,0.021444897249628836,-2.886579864025407e-15,0.024396349537692257,0.004445350722030117,0.00015622818008945508,0,0
912,0.007461571931132652,-0.6111957660607383,0.013527750193027788,0.021195494258681613,-1.7763568394002505e-15,0.023844896582382577,0.004150971179697205,0.0002428188271260505,0,0
913,0.017636840080173386,-0.6125983969836066,-0.008518418741952933,0.01595707997387663,-2.4424906541753444e-15,0.006656152956950598,-0.008073988971361468,0.00016333010551919727,0,0
914,0.022938760686295502,-0.6167336997147652,-0.008830293094439511,0.015695693933946098,-4.440892098500626e-15,0.006510593863172206,-0.007986957662789118,0.00026868214662380957,0,0
915,0.01810392843010465,-0.6209740733943604,-0.0025834985378442505,0.01688442801723644,-8.881784197001252e-16,0.011372112950935485,-0.0042404642321560715,0.00014165913613259883,0,0
916,0.02363285678059205,-0.6238238776176768,-1.0966013728353218e-5,0.01788656353205975,0.0,0.013690875093392738,-0.0029135807424041094,0.0002648884997940807,0,0
917,0.02428176100628724,-0.6238238776176768,0.008234143932123583,0.020127896548180813,-2.4424906541753444e-15,0.020501444231125866,0.0017523464101792952,0.00011740841746366026,0,0
918,0.019223335687733593,-0.6209740733943604,0.011639919260748897,0.021227090853733532,9.992007221626409e-16,0.022960745500737588,0.0031689571573522146,0.00024448660258074087,0,0
919,0.02497585710058379,-0.6167336997147652,0.01705347101283474,0.022693067964954627,-8.881784197001252e-16,0.028205119579345867,0.0070144040145661,0.00011790484900264103,0,0
920,0.01969042403766486,-0.6125983969836066,0.01757483946485758,0.022623262399884325,-1.7763568394002505e-15,0.028283060325148147,0.007187376715704685,0.0002651344454848367,0,0
921,0.03500495818130549,-0.6137353027311586,-0.013766279248738003,0.014772414719433358,-1.2212453270876722e-15,0.002611103238688483,-0.01105044634897967,0.00011465618151974832,0,0
922,0.042161300087247236,-0.6186655794454206,-0.01340873267397152,0.014607756485577106,0.0,0.003032525331292622,-0.010496781667625021,0.00028155322855408574,0,0
923,0.03562403094272465,-0.6245137806523435,-0.005900213995557131,0.01611158794865697,-6.661338147750939e-16,0.009332767346560482,-0.0056002097202749734,0.00012780229826682248,0,0
924,0.04303280543587336,-0.6273509421167465,-0.002335207285656704,0.017582019201091814,-1.6653345369377348e-15,0.01272844047642065,-0.0036575176498024886,0.00028981446030103275,0,0
925,0.04380645554125144,-0.6273509421167465,0.00749494934744035,0.020398083144207435,-8.881784197001252e-16,0.021403685585964408,0.0023266010704900975,9.539576468154537e-5,0,0
926,0.03704658527379792,-0.6245137806523435,0.012175052583391858,0.02198361704452867,-1.1102230246251565e-16,0.024950560330673537,0.004368596515586076,0.0002608934218431662,0,0
927,0.04467796088987756,-0.6186655794454206,0.018568474735755167,0.023846094883073543,4.440892098500626e-16,0.03178869660525392,0.009428585678366908,9.547827835941838e-5,0,0
928,0.03766565803521708,-0.6137353027311586,0.020041117836572732,0.02394188598145619,1.3322676295501878e-15,0.03250442764072888,0.01009200397351484,0.00029788774165155976,0,0
929,0.05754346916546771,-0.614530276714262,-0.018039328099336203,0.01374242174967033,-9.992007221626409e-16,-0.0010703328708421265,-0.01384347379569062,6.558267917457922e-5,0,0
930,0.06623729643310017,-0.6198652223693861,-0.017080965071353624,0.01366379395461692,-1.1102230246251565e-16,-7.807064871217476e-5,-0.012810082252736388,0.0002926511710819868,0,0
931,0.05826390184802839,-0.6268376865649476,-0.008885362936088515,0.015455726411106707,3.3306690738754696e-16,0.00753505274415338,-0.006858529731312402,0.00011281692664110408,0,0
932,0.06721607594442959,-0.6294521623506856,-0.004644392208828747,0.017328996040357147,-8.881784197001252e-16,0.011921883933231504,-0.004322823804181641,0.000311036725436295,0,0
933,0.06805322596814606,-0.6294521623506856,0.005992607387406269,0.02060806921602304,-5.551115123125783e-17,0.022211283869462056,0.0028384489205504626,8.666468494750862e-5,0,0
934,0.05987470197712295,-0.6268376865649476,0.011581793293243556,0.022631317672980267,-1.1657341758564144e-15,0.026769044845988788,0.005479010225956538,0.0002854779490383229,0,0
935,0.0690320054794755,-0.6198652223693861,0.01842918024993115,0.024826465212381854,-2.7755575615628914e-16,0.03504739289529217,0.011658198745956916,8.922255302546214e-5,0,0
936,0.060595134659683636,-0.614530276714262,0.020735758456491248,0.025087630494192603,-2.7755575615628914e-16,0.036410900205744716,0.012823504355643,0.000346816681052544,0,0
937,0.08426805760695791,-0.6149349456551241,-0.021141592219883508,0.012877005710229983,7.771561172376096e-16,-0.004297827988200969,-0.01638188272742286,1.0384680468805002e-5,0,0
938,0.09411241421481598,-0.6202832956417987,-0.0197131656616673,0.01286213157058741,4.440892098500626e-16,-0.0027513432061411934,-0.014865246230597706,0.00030113328777479215,0,0
939,0.08503382713735942,-0.6278280481417987,-0.011411567785877647,0.014903217305135275,-1.6653345369377348e-16,0.006004190709677373,-0.007984876884383041,9.977600173817838e-5,0,0
940,0.09512443100202583,-0.6300568115741476,-0.0068542731669330986,0.017097675605225238,-1.3877787807814457e-16,0.011268631507221395,-0.004891486722301247,0.0003315407511517744,0,0
941,0.09596368440920684,-0.6300568115741476,0.003809452450241261,0.02071172630999253,1.249000902703301e-16,0.02287603813102413,0.0032764558426124496,9.377775823320861e-5,0,0
942,0.08671023056825691,-0.6278280481417987,0.00988915742753173,0.023114681776129575,4.996003610813204e-16,0.028345825825060574,0.006476704838850156,0.0003209434879967686,0,0
943,0.0969757011964167,-0.6202832956417987,0.01666834494497546,0.02555550320864916,-4.163336342344337e-17,0.03785463346854726,0.013644995362795745,0.00010450367293238921,0,0
944,0.08747600009865841,-0.6149349456551241,0.01961918186153759,0.02597540274314375,-5.273559366969494e-16,0.03985913087273758,0.015313655976507384,0.0004213524284425313,0,0
945,0.11400228573093804,-0.6149483499866745,-0.023044791949625276,0.012163347482304257,5.828670879282072e-16,-0.006991719374455206,-0.018585963088910196,-5.936479580535142e-5,0,0
946,0.12455805670262718,-0.619965810225074,-0.02132142678604549,0.012171059714203469,4.5102810375396984e-17,-0.004935485337124204,-0.016592210564419188,0.00030405082235106587,0,0
947,0.11475878905117151,-0.6275295193125472,-0.013432505879142968,0.014420630386248592,-1.97758476261356e-16,0.00475259767910331,-0.008945036437436212,8.94409511272426e-5,0,0
948,0.12553441034425478,-0.6292769296436851,-0.008915677520615383,0.016837610652218157,-2.498001805406602e-16,0.01075004754418051,-0.005344218324750419,0.00035365470947718546,0,0
949,0.1263217411305653,-0.6292769296436851,0.0010883086453392496,0.02065293315007162,1.6653345369377348e-16,0.02334019613105103,0.0036265721526992367,0.00012028887285170028,0,0
950,0.11638537324466304,-0.6275295193125472,0.007235205903986024,0.02337092049315588,2.3592239273284576e-16,0.029600309365197905,0.0073323222775524,0.0003710794512242904,0,0
951,0.1272980947721929,-0.619965810225074,0.013494057910769361,0.02595492119297435,-8.881784197001252e-16,0.040076889537952985,0.01532063864184438,0.00014982809299717362,0,0
952,0.1171418765648965,-0.6149483499866745,0.01684749197446833,0.02651641227839019,-8.049116928532385e-16,0.0426936463233217,0.017483056648701145,0.0005334590775684239,0,0
953,0.1454303827249811,-0.6146174602383996,-0.023872127114337123,0.011558171798858874,-1.942890293094024e-16,-0.009096059008587735,-0.020372556366738015,-0.0001526769373926054,0,0
954,0.1562275221395656,-0.6190393974182149,-0.022039789285240433,0.01152973190207851,1.1102230246251565e-16,-0.0065984203240528885,-0.017914438637654906,0.0002986963635877235,0,0
955,0.14613081741029493,-0.6261351577360272,-0.014972260598421211,0.013949882407246178,1.6653345369377348e-16,0.0037750050328309898,-0.009701048951700458,8.284736258750737e-5,0,0
956,0.15711183647249122,-0.6273712610292843,-0.010803510319953313,0.016476654893307074,-3.3306690738754696e-16,0.010331485334262418,-0.005658974002429096,0.0003813500628793952,0,0
957,0.15780571885747852,-0.6273712610292843,-0.001986898673479674,0.02035871541350992,-1.1102230246251565e-16,0.023529337581583012,0.003871995560692232,0.00017152539836632827,0,0
958,0.14761203058159272,-0.6261351577360272,0.0038483372140070576,0.023325943096448365,6.106226635438361e-16,0.030439275827880145,0.008012232858781276,0.0004413902140958971,0,0
959,0.15869003319040415,-0.6190393974182149,0.009249380291807444,0.025937930993745417,9.43689570931383e-16,0.04156834768700631,0.016610379109144646,0.00023784944495926913,0,0
960,0.14831246526690656,-0.6146174602383996,0.012748203729922972,0.026617626285910523,-1.27675647831893e-15,0.04475336139341159,0.019248328002674897,0.0006993523051595334,0,0
961,0.17715912623963248,-0.6140219371798152,-0.02383729022174404,0.010998808669114735,-8.881784197001252e-16,-0.010563112627146053,-0.021648732617139455,-0.00027834968328853404,0,0
962,0.1877191019257858,-0.6176756606958778,-0.022060499095324874,0.010862099703370875,3.885780586188048e-16,-0.007705921237644126,-0.018738580731618548,0.0002838644568610646,0,0
963,0.1777685168879152,-0.6239292242275344,-0.016094247880353366,0.013413819782992442,-4.996003610813204e-16,0.003057094463890691,-0.01020686707378421,8.260258167640776e-5,0,0
964,0.18847145266990162,-0.6246744323972961,-0.01250097650717614,0.015923685061109527,-5.551115123125783e-16,0.00996840893533675,-0.00580602253385798,0.00042151250816678185,0,0
965,0.18904478835612126,-0.6246744323972961,-0.005216055895514053,0.019730633874134984,1.1102230246251565e-16,0.02333933333196277,0.003989645036281297,0.00025590578815459786,0,0
966,0.17903573495912212,-0.6239292242275344,7.284377782359772e-6,0.022882194642596998,2.220446049250313e-16,0.030741315401253657,0.00847558461382203,0.0005403512914791998,0,0
967,0.18979713910023704,-0.6176756606958778,0.00434346669263468,0.025388764296035427,-1.5543122344752192e-15,0.04214084587326346,0.0174240190742474,0.0003868177864386514,0,0
968,0.1796451256074049,-0.6140219371798152,0.007750326719173033,0.026163453623343047,1.6653345369377348e-15,0.04584814589361987,0.02051738168499717,0.0009413459232520821,0,0
969,0.2077831364920825,-0.6132537235160624,-0.023179174010287733,0.01042374751547992,-1.1102230246251565e-15,-0.011317190285827164,-0.022291580083182327,-0.00044332562772262524,0,0
970,0.21764071413660316,-0.6160559576977092,-0.02158275825341189,0.010093954440218766,0.0,-0.008187041950948605,-0.018931642772068713,0.00026255662219403994,0,0
971,0.2082796153522929,-0.6212231030472863,-0.01687081196527181,0.012726266550433074,-5.551115123125783e-16,0.0025918298244374032,-0.010398877520878869,9.39158169306481e-5,0,0
972,0.21823831204821087,-0.6215323371158541,-0.013989556838613724,0.01507113087553058,4.440892098500626e-16,0.009613022774814219,-0.00574040961230049,0.000485014149507329,0,0
973,0.2186780335680302,-0.6215323371158541,-0.008402365180887494,0.018636430377688362,1.1102230246251565e-16,0.022619478662382845,0.00394399255782496,0.0003854069456060219,0,0
974,0.20929267255833187,-0.6212231030472863,-0.003998699695883491,0.021902905587572574,-1.887379141862766e-15,0.030331597515966403,0.008666288962637991,0.0006800800112347488,0,0
975,0.2192756314796379,-0.6160559576977092,-0.0008091637660893252,0.024139556352132052,-2.220446049250313e-16,0.04151692828961568,0.017633775579680155,0.0006196687553949171,0,0
976,0.2097891514185422,-0.6132537235160624,0.002309662349132434,0.024988726290744778,-6.661338147750939e-16,0.045711318035215685,0.021170206036141503,0.0012880489150891294,0,0
977,0.23594841892180596,-0.6124022341816466,-0.02212448317581619,0.009784009661128024,-5.551115123125783e-16,-0.011217087483546733,-0.0221129722879152,-0.0006473649636204865,0,0
978,0.24467172187809205,-0.6143519909881054,-0.0207915960130607,0.009155641800717151,4.440892098500626e-16,-0.007906332967990044,-0.018285954238551838,0.00024916924394031287,0,0
979,0.23632271378880723,-0.6183149485727358,-0.017368615963998316,0.011796541904655844,6.661338147750939e-16,0.0023919618818942184,-0.010181643598239476,0.00012519106855588338,0,0
980,0.24510792359242908,-0.6182700869101123,-0.015249127724423963,0.01379090259952076,8.881784197001252e-16,0.009211690196746726,-0.005393927705178769,0.0005867343844123615,0,0
981,0.245413875904277,-0.6182700869101123,-0.011361635010578216,0.016904299491866892,7.771561172376096e-16,0.02115268879350901,0.0036779202471406425,0.0005712449569380065,0,0
982,0.2370683876204745,-0.6183149485727358,-0.00789393159242634,0.020199635547053618,6.661338147750939e-16,0.02895207268765191,0.008499108201630468,0.0008731591790853907,0,0
983,0.24585007761861402,-0.6143519909881054,-0.0058191667219414794,0.021959664995068517,2.7755575615628914e-15,0.03927746271128198,0.017036688379799214,0.0009523174370634421,0,0
984,0.2374426824874758,-0.6124022341816466,-0.0031380643806084665,0.02286067722298213,1.3322676295501878e-15,0.043941886361113285,0.021022510665600458,0.0017654729050788145,0,0
985,0.2604110111704844,-0.6115497568064587,-0.020884548881730962,0.009013802017250216,-1.2212453270876722e-15,-0.010041050363644815,-0.02079973122673684,-0.000865957767151964,0,0
986,0.26761957887341026,-0.6127235612066787,-0.019863410637974387,0.007949516774166221,1.1102230246251565e-16,-0.006662114132734875,-0.016469003086587275,0.0002861060262868559,0,0
987,0.2606654993846397,-0.6154809337257019,-0.01765096952972977,0.010513625355523248,7.771561172376096e-16,0.0024827554498286003,-0.00940855090193482,0.00018633321893680305,0,0
988,0.2679027979208648,-0.6151911870216075,-0.01626477143583244,0.01191473283389377,1.4432899320127035e-15,0.008678276943869665,-0.00467139122964999,0.0007401413119039555,0,0
989,0.26808698918447005,-0.6151911870216075,-0.013924399529849429,0.01432018123865364,-1.1102230246251565e-16,0.01862760520769971,0.0030964500167964815,0.0008057700119001414,0,0
990,0.26115564296009297,-0.6154809337257019,-0.011423104909901014,0.01753127238631491,-1.887379141862766e-15,0.026227503398999492,0.007833539266400957,0.0011145356737655883,0,0
991,0.26837020823192465,-0.6127235612066787,-0.010325760327707482,0.018571373980873163,1.4432899320127035e-15,0.034803668611074666,0.015288888994130168,0.001351707273433523,0,0
992,0.2614101311742483,-0.6115497568064587,-0.008189525557899823,0.019498102711783538,-2.220446049250313e-16,0.039945961713142825,0.019755224949968397,0.0023540558767369824,0,0
993,0.28008965476879505,-0.6107738044002199,-0.019667635148591506,0.00790289690490975,0.0,-0.007506446873974808,-0.017786650367514478,-0.0009922751601652638,0,0
994,0.28547051206284785,-0.6113226564051893,-0.018976523783035302,0.0062841887037244915,-2.220446049250313e-16,-0.004222479688564265,-0.012977779460512151,0.00047567286380460067,0,0
995,0.2802377347036882,-0.6129826665075537,-0.017786101178520853,0.008687595990601982,5.551115123125783e-16,0.0028575994173427248,-0.007853619949742097,0.0002819692560635436,0,0
996,0.2856235071700112,-0.6125850560564972,-0.017032536627784055,0.009196374970894539,-4.440892098500626e-16,0.007825201673532196,-0.00346971313579425,0.0009404660945750969,0,0
997,0.2857096320340079,-0.6125850560564972,-0.015938216472967726,0.010632406668683259,5.551115123125783e-16,0.014614250789584586,0.002050155304886836,0.0010246888621486313,0,0
998,0.28050805083128993,-0.6129826665075537,-0.014351409117721512,0.013628156020863202,-1.6653345369377348e-15,0.021622449402459325,0.006417395878227761,0.0013208701579366065,0,0
999,0.2858626271411713,-0.6113226564051893,-0.013994229317716479,0.013689576612587406,2.220446049250313e-16,0.027223286376806915,0.011822556315366661,0.0016461873123404906,0,0
1000,0.28065613076618307,-0.6107738044002199,-0.012469875147650866,0.014678640099347162,8.881784197001252e-16,0.032869406035244346,0.0167505356838189,0.002843632004898705,0,0
1001,0.2941122436856519,-0.6101488520049694,-0.01868009868410519,0.005834985281363947,-1.1102230246251565e-16,-0.0034136708254025503,-0.012137352154373171,-0.0007199406991852658,0,0
1002,0.29743370456407947,-0.6102904647271378,-0.018304959846286262,0.003909821440184591,1.1102230246251565e-16,-0.0005849325958807891,-0.007442202073693505,0.0009415478009922006,0,0
