step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
872,0.06728395,9.046311e-02,1.558798e+04,6.227064e-01
873,0.06736111,8.933996e-02,2.389093e+04,1.922417e-01
874,0.06743827,9.420966e-02,2.186755e+04,1.922325e-01
875,0.06751543,9.602879e-02,2.830848e+04,2.044193e-01
876,0.06759259,8.554005e-02,5.509689e+04,2.090438e-01
877,0.06766975,7.024084e-02,1.159990e+05,1.832408e-01
878,0.06774691,6.039381e-02,2.173932e+05,1.314308e-01
879,0.06782407,5.726830e-02,3.023135e+05,1.397859e-01
880,0.06790123,5.307347e-02,4.765916e+05,1.896304e-01
881,0.06797840,4.696698e-02,8.795370e+05,5.176104e-01
882,0.06805556,4.188058e-02,1.679915e+06,1.706283e-01
883,0.06813272,4.126315e-02,2.484017e+06,1.431289e-01
884,0.06820988,4.202198e-02,2.977106e+06,1.482845e-01
885,0.06828704,4.302853e-02,4.000933e+06,2.889387e-01
886,0.06836420,4.543247e-02,4.060688e+06,3.191773e-01
887,0.06844136,4.862394e-02,3.670480e+06,2.050023e-01
888,0.06851852,5.571089e-02,6.816604e+06,3.785744e+00
889,0.06859568,3.947175e-02,7.471502e+06,2.888656e+00
890,0.06867284,1.887281e-02,1.403039e+07,7.977807e+01
891,0.06875000,2.064977e-02,1.594430e+07,4.074635e+01
892,0.06882716,2.791669e-02,1.718977e+07,1.920232e+00
893,0.06890432,3.320866e-02,8.090423e+05,4.704982e-01
894,0.06898148,3.809986e-02,6.197500e+05,3.977531e-01
895,0.06905864,4.245027e-02,5.272873e+05,5.263207e-01
896,0.06913580,4.639021e-02,4.941492e+05,3.695458e-01
897,0.06921296,4.998441e-02,4.642637e+05,8.952237e-01
898,0.06929012,5.330998e-02,4.385106e+05,1.948621e-01
899,0.06936728,5.638128e-02,4.153939e+05,2.238416e-01
900,0.06944444,5.930531e-02,3.934107e+05,1.063416e+00
901,0.06952160,5.429053e-02,3.764389e+05,9.234075e-01
902,0.06959877,2.168158e-02,6.829970e+05,7.874625e-01
903,0.06967593,2.855466e-02,4.409890e+05,1.997197e+01
904,0.06975309,2.851376e-02,6.776058e+05,8.666221e+00
905,0.06983025,1.930250e-02,4.656813e+05,1.642562e+00
906,0.06990741,2.701164e-02,3.530600e+05,5.047810e+00
907,0.06998457,3.296817e-02,3.591259e+05,1.251320e+00
908,0.07006173,3.800095e-02,4.759779e+05,8.551178e-01
909,0.07013889,4.244548e-02,5.828355e+05,1.251081e+00
910,0.07021605,4.646561e-02,6.707770e+05,1.429665e+00
911,0.07029321,2.912234e-02,3.276254e+06,8.981581e-01
912,0.07037037,3.410618e-02,2.927632e+06,3.667032e+01
913,0.07044753,1.921450e-02,9.001928e+07,1.079791e+01
914,0.07052469,1.887276e-02,4.557579e+07,1.041490e+02
915,0.07060185,1.966595e-02,3.758422e+07,1.041488e+02
916,0.07067901,1.887141e-02,1.474830e+08,2.151782e+03
917,0.07075617,1.887104e-02,1.372369e+09,1.500723e+03
